x,R,G,B,min_over_frames_G,max_over_frames_G
3359,741,741,741,741,741
3360,741,741,741,741,741
3361,741,741,741,741,741
3362,741,741,741,741,741
3363,741,741,741,741,741
3364,742,742,742,742,742
3365,742,742,742,742,742
3366,742,742,742,742,742
3367,742,742,742,742,742
3368,743,743,743,743,743
3369,743,743,743,743,743
3370,743,743,743,743,743
3371,743,743,743,743,743
3372,744,744,744,744,744
3373,744,744,744,744,744
3374,744,744,744,744,744
3375,744,744,744,744,744
3376,745,745,745,745,745
3377,745,745,745,745,745
3378,745,745,745,745,745
3379,745,745,745,745,745
3380,745,745,745,745,745
3381,745,745,745,745,745
3382,746,746,746,746,746
3383,746,746,746,746,746
3384,746,746,746,746,746
3385,746,746,746,746,746
3386,747,747,747,747,747
3387,747,747,747,747,747
3388,747,747,747,747,747
3389,747,747,747,747,747
3390,748,748,748,748,748
3391,748,748,748,748,748
3392,748,748,748,748,748
3393,748,748,748,748,748
3394,749,749,749,749,749
3395,749,749,749,749,749
3396,749,749,749,749,749
3397,749,749,749,749,749
3398,749,749,749,749,749
3399,749,749,749,749,749
3400,750,750,750,750,750
3401,750,750,750,750,750
3402,750,750,750,750,750
3403,750,750,750,750,750
3404,751,751,751,751,751
3405,751,751,751,751,751
3406,751,751,751,751,751
3407,751,751,751,751,751
3408,752,752,752,752,752
3409,752,752,752,752,752
3410,752,752,752,752,752
3411,752,752,752,752,752
3412,752,752,752,752,752
3413,752,752,752,752,752
3414,753,753,753,753,753
3415,753,753,753,753,753
3416,753,753,753,753,753
3417,753,753,753,753,753
3418,754,754,754,754,754
3419,754,754,754,754,754
3420,754,754,754,754,754
3421,754,754,754,754,754
3422,755,755,755,755,755
3423,755,755,755,755,755
3424,755,755,755,755,755
3425,755,755,755,755,755
3426,756,756,756,756,756
3427,756,756,756,756,756
3428,756,756,756,756,756
3429,756,756,756,756,756
3430,756,756,756,756,756
3431,756,756,756,756,756
3432,757,757,757,757,757
3433,757,757,757,757,757
3434,757,757,757,757,757
3435,757,757,757,757,757
3436,758,758,758,758,758
3437,758,758,758,758,758
3438,758,758,758,758,758
3439,758,758,758,758,758
3440,759,759,759,759,759
3441,759,759,759,759,759
3442,759,759,759,759,759
3443,759,759,759,759,759
3444,760,760,760,760,760
3445,760,760,760,760,760
3446,760,760,760,760,760
3447,760,760,760,760,760
3448,760,760,760,760,760
3449,760,760,760,760,760
3450,761,761,761,761,761
3451,761,761,761,761,761
3452,761,761,761,761,761
3453,761,761,761,761,761
3454,762,762,762,762,762
3455,762,762,762,762,762
3456,762,762,762,762,762
3457,762,762,762,762,762
3458,763,763,763,763,763
3459,763,763,763,763,763
3460,763,763,763,763,763
3461,763,763,763,763,763
3462,764,764,764,764,764
3463,764,764,764,764,764
3464,764,764,764,764,764
3465,764,764,764,764,764
3466,764,764,764,764,764
3467,764,764,764,764,764
3468,765,765,765,765,765
3469,765,765,765,765,765
3470,765,765,765,765,765
3471,765,765,765,765,765
3472,766,766,766,766,766
3473,766,766,766,766,766
3474,766,766,766,766,766
3475,766,766,766,766,766
3476,767,767,767,767,767
3477,767,767,767,767,767
3478,767,767,767,767,767
3479,767,767,767,767,767
3480,768,768,768,768,768
3481,768,768,768,768,768
3482,768,768,768,768,768
3483,768,768,768,768,768
3484,768,768,768,768,768
3485,768,768,768,768,768
3486,769,769,769,769,769
3487,769,769,769,769,769
3488,769,769,769,769,769
3489,769,769,769,769,769
3490,770,770,770,770,770
3491,770,770,770,770,770
3492,770,770,770,770,770
3493,770,770,770,770,770
3494,771,771,771,771,771
3495,771,771,771,771,771
3496,771,771,771,771,771
3497,771,771,771,771,771
3498,771,771,771,771,771
3499,771,771,771,771,771
3500,772,772,772,772,772
3501,772,772,772,772,772
3502,772,772,772,772,772
3503,772,772,772,772,772
3504,773,773,773,773,773
3505,773,773,773,773,773
3506,773,773,773,773,773
3507,773,773,773,773,773
3508,774,774,774,774,774
3509,774,774,774,774,774
3510,774,774,774,774,774
3511,774,774,774,774,774
3512,775,775,775,775,775
3513,775,775,775,775,775
3514,775,775,775,775,775
3515,775,775,775,775,775
3516,775,775,775,775,775
3517,775,775,775,775,775
3518,776,776,776,776,776
3519,776,776,776,776,776
3520,776,776,776,776,776
3521,776,776,776,776,776
3522,777,777,777,777,777
3523,777,777,777,777,777
3524,777,777,777,777,777
3525,777,777,777,777,777
3526,778,778,778,778,778
3527,778,778,778,778,778
3528,778,778,778,778,778
3529,778,778,778,778,778
3530,779,779,779,779,779
3531,779,779,779,779,779
3532,779,779,779,779,779
3533,779,779,779,779,779
3534,779,779,779,779,779
3535,779,779,779,779,779
3536,780,780,780,780,780
3537,780,780,780,780,780
3538,780,780,780,780,780
3539,780,780,780,780,780
3540,781,781,781,781,781
3541,781,781,781,781,781
3542,781,781,781,781,781
3543,781,781,781,781,781
3544,782,782,782,782,782
3545,782,782,782,782,782
3546,782,782,782,782,782
3547,782,782,782,782,782
3548,783,783,783,783,783
3549,783,783,783,783,783
3550,783,783,783,783,783
3551,783,783,783,783,783
3552,783,783,783,783,783
3553,783,783,783,783,783
3554,784,784,784,784,784
3555,784,784,784,784,784
3556,784,784,784,784,784
3557,784,784,784,784,784
3558,785,785,785,785,785
3559,785,785,785,785,785
3560,785,785,785,785,785
3561,785,785,785,785,785
3562,786,786,786,786,786
3563,786,786,786,786,786
3564,786,786,786,786,786
3565,786,786,786,786,786
3566,786,786,786,786,786
3567,786,786,786,786,786
3568,787,787,787,787,787
3569,787,787,787,787,787
3570,787,787,787,787,787
3571,787,787,787,787,787
3572,788,788,788,788,788
3573,788,788,788,788,788
3574,788,788,788,788,788
3575,788,788,788,788,788
3576,789,789,789,789,789
3577,789,789,789,789,789
3578,789,789,789,789,789
3579,789,789,789,789,789
3580,790,790,790,790,790
3581,790,790,790,790,790
3582,790,790,790,790,790
3583,790,790,790,790,790
3584,790,790,790,790,790
3585,790,790,790,790,790
3586,791,791,791,791,791
3587,791,791,791,791,791
3588,791,791,791,791,791
3589,791,791,791,791,791
3590,792,792,792,792,792
3591,792,792,792,792,792
3592,792,792,792,792,792
3593,792,792,792,792,792
3594,793,793,793,793,793
3595,793,793,793,793,793
3596,793,793,793,793,793
3597,793,793,793,793,793
3598,794,794,794,794,794
3599,794,794,794,794,794
3600,794,794,794,794,794
3601,794,794,794,794,794
3602,794,794,794,794,794
3603,794,794,794,794,794
3604,795,795,795,795,795
3605,795,795,795,795,795
3606,795,795,795,795,795
3607,795,795,795,795,795
3608,796,796,796,796,796
3609,796,796,796,796,796
3610,796,796,796,796,796
3611,796,796,796,796,796
3612,797,797,797,797,797
3613,797,797,797,797,797
3614,797,797,797,797,797
3615,797,797,797,797,797
3616,798,798,798,798,798
3617,798,798,798,798,798
3618,798,798,798,798,798
3619,798,798,798,798,798
3620,798,798,798,798,798
3621,798,798,798,798,798
3622,799,799,799,799,799
3623,799,799,799,799,799
3624,799,799,799,799,799
3625,799,799,799,799,799
3626,800,800,800,800,800
3627,800,800,800,800,800
3628,800,800,800,800,800
3629,800,800,800,800,800
3630,801,801,801,801,801
3631,801,801,801,801,801
3632,801,801,801,801,801
3633,801,801,801,801,801
3634,801,801,801,801,801
3635,801,801,801,801,801
3636,802,802,802,802,802
3637,802,802,802,802,802
3638,802,802,802,802,802
3639,802,802,802,802,802
3640,803,803,803,803,803
3641,803,803,803,803,803
3642,803,803,803,803,803
3643,803,803,803,803,803
3644,804,804,804,804,804
3645,804,804,804,804,804
3646,804,804,804,804,804
3647,804,804,804,804,804
3648,805,805,805,805,805
3649,805,805,805,805,805
3650,805,805,805,805,805
3651,805,805,805,805,805
3652,805,805,805,805,805
3653,805,805,805,805,805
3654,806,806,806,806,806
3655,806,806,806,806,806
3656,806,806,806,806,806
3657,806,806,806,806,806
3658,807,807,807,807,807
3659,807,807,807,807,807
3660,807,807,807,807,807
3661,807,807,807,807,807
3662,808,808,808,808,808
3663,808,808,808,808,808
3664,808,808,808,808,808
3665,808,808,808,808,808
3666,809,809,809,809,809
3667,809,809,809,809,809
3668,809,809,809,809,809
3669,809,809,809,809,809
3670,809,809,809,809,809
3671,809,809,809,809,809
3672,810,810,810,810,810
3673,810,810,810,810,810
3674,810,810,810,810,810
3675,810,810,810,810,810
3676,811,811,811,811,811
3677,811,811,811,811,811
3678,811,811,811,811,811
3679,811,811,811,811,811
3680,812,812,812,812,812
3681,812,812,812,812,812
3682,812,812,812,812,812
3683,812,812,812,812,812
3684,813,813,813,813,813
3685,813,813,813,813,813
3686,813,813,813,813,813
3687,813,813,813,813,813
3688,813,813,813,813,813
3689,813,813,813,813,813
3690,814,814,814,814,814
3691,814,814,814,814,814
3692,814,814,814,814,814
3693,814,814,814,814,814
3694,815,815,815,815,815
3695,815,815,815,815,815
3696,815,815,815,815,815
3697,815,815,815,815,815
3698,816,816,816,816,816
3699,816,816,816,816,816
3700,816,816,816,816,816
3701,816,816,816,816,816
3702,817,817,817,817,817
3703,817,817,817,817,817
3704,817,817,817,817,817
3705,817,817,817,817,817
3706,817,817,817,817,817
3707,817,817,817,817,817
3708,818,818,818,818,818
3709,818,818,818,818,818
3710,818,818,818,818,818
3711,818,818,818,818,818
3712,819,819,819,819,819
3713,819,819,819,819,819
3714,819,819,819,819,819
3715,819,819,819,819,819
3716,820,820,820,820,820
3717,820,820,820,820,820
3718,820,820,820,820,820
3719,820,820,820,820,820
3720,820,820,820,820,820
3721,820,820,820,820,820
3722,821,821,821,821,821
3723,821,821,821,821,821
3724,821,821,821,821,821
3725,821,821,821,821,821
3726,822,822,822,822,822
3727,822,822,822,822,822
3728,822,822,822,822,822
3729,822,822,822,822,822
3730,823,823,823,823,823
3731,823,823,823,823,823
3732,823,823,823,823,823
3733,823,823,823,823,823
3734,824,824,824,824,824
3735,824,824,824,824,824
3736,824,824,824,824,824
3737,824,824,824,824,824
3738,824,824,824,824,824
3739,824,824,824,824,824
3740,825,825,825,825,825
3741,825,825,825,825,825
3742,825,825,825,825,825
3743,825,825,825,825,825
3744,826,826,826,826,826
3745,826,826,826,826,826
3746,826,826,826,826,826
3747,826,826,826,826,826
3748,827,827,827,827,827
3749,827,827,827,827,827
3750,827,827,827,827,827
3751,827,827,827,827,827
3752,828,828,828,828,828
3753,828,828,828,828,828
3754,828,828,828,828,828
3755,828,828,828,828,828
3756,828,828,828,828,828
3757,828,828,828,828,828
3758,829,829,829,829,829
3759,829,829,829,829,829
3760,829,829,829,829,829
3761,829,829,829,829,829
3762,830,830,830,830,830
3763,830,830,830,830,830
3764,830,830,830,830,830
3765,830,830,830,830,830
3766,831,831,831,831,831
3767,831,831,831,831,831
3768,831,831,831,831,831
3769,831,831,831,831,831
3770,832,832,832,832,832
3771,832,832,832,832,832
3772,832,832,832,832,832
3773,832,832,832,832,832
3774,832,832,832,832,832
3775,832,832,832,832,832
3776,833,833,833,833,833
3777,833,833,833,833,833
3778,833,833,833,833,833
3779,833,833,833,833,833
3780,834,834,834,834,834
3781,834,834,834,834,834
3782,834,834,834,834,834
3783,834,834,834,834,834
3784,835,835,835,835,835
3785,835,835,835,835,835
3786,835,835,835,835,835
3787,835,835,835,835,835
3788,835,835,835,835,835
3789,835,835,835,835,835
3790,836,836,836,836,836
3791,836,836,836,836,836
3792,836,836,836,836,836
3793,836,836,836,836,836
3794,837,837,837,837,837
3795,837,837,837,837,837
3796,837,837,837,837,837
3797,837,837,837,837,837
3798,838,838,838,838,838
3799,838,838,838,838,838
3800,838,838,838,838,838
3801,838,838,838,838,838
3802,839,839,839,839,839
3803,839,839,839,839,839
3804,839,839,839,839,839
3805,839,839,839,839,839
3806,839,839,839,839,839
3807,839,839,839,839,839
3808,840,840,840,840,840
3809,840,840,840,840,840
3810,840,840,840,840,840
3811,840,840,840,840,840
3812,841,841,841,841,841
3813,841,841,841,841,841
3814,841,841,841,841,841
3815,841,841,841,841,841
3816,842,842,842,842,842
3817,842,842,842,842,842
3818,842,842,842,842,842
3819,842,842,842,842,842
3820,843,843,843,843,843
3821,843,843,843,843,843
3822,843,843,843,843,843
3823,843,843,843,843,843
3824,843,843,843,843,843
3825,843,843,843,843,843
3826,844,844,844,844,844
3827,844,844,844,844,844
3828,844,844,844,844,844
3829,844,844,844,844,844
3830,845,845,845,845,845
3831,845,845,845,845,845
3832,845,845,845,845,845
3833,845,845,845,845,845
3834,846,846,846,846,846
3835,846,846,846,846,846
3836,846,846,846,846,846
3837,846,846,846,846,846
3838,847,847,847,847,847
3839,847,847,847,847,847
